"","ws","datetime","date","Ca","Mg","K","Na","Al","NH4","pH","SO4","NO3","Cl","PO4","DIC","SiO2","ANC","sp.cond","temp","Q","hydro.limb","canonical","note"
"1134",1,1986-12-07 11:05:00,1986-12-07,1,0.22,0.1,0.71,NA,0.02,5.01,5.5,0.77,0.35,0.007,NA,4.2,NA,20.8,0.1,3.44,"L",TRUE,0
"1135",1,1986-12-15 11:00:00,1986-12-15,1,0.24,0.09,0.76,NA,0.02,5.02,5.5,0.51,0.33,0.004,NA,4.4,NA,19.9,0.5,1.68,"L",TRUE,0
"1136",1,1986-12-22 10:30:00,1986-12-22,1.01,0.24,0.09,0.81,NA,0.03,5.1,5.6,0.45,0.33,0.004,NA,4.5,NA,19.6,0.4,1.2,"L",TRUE,0
"1137",1,1986-12-28 11:25:00,1986-12-28,1.01,0.24,0.09,0.81,NA,0.03,5.1,5.5,0.48,0.34,0.005,NA,4.4,NA,19.9,0.2,1.68,"L",TRUE,0
"1138",1,1987-01-05 10:45:00,1987-01-05,1.07,0.26,0.09,0.84,NA,0.02,5.17,5.6,0.44,0.34,0.005,NA,4.6,NA,20.1,0.2,1.05,"L",TRUE,0
"1139",1,1987-01-12 11:45:00,1987-01-12,1.05,0.26,0.09,0.85,NA,0.03,5.14,5.6,0.4,0.4,0.003,NA,4.5,NA,21.3,0.2,0.96,"L",TRUE,0
"1140",1,1987-01-19 11:40:00,1987-01-19,1.05,0.27,0.09,0.87,NA,0.01,5.17,5.6,0.42,0.35,0.004,NA,4.6,NA,20.4,0.1,0.91,"L",TRUE,0
"1141",1,1987-01-26 13:10:00,1987-01-26,1.04,0.27,0.09,0.89,NA,0.03,5.23,5.7,0.33,0.36,0.003,NA,4.7,NA,19.7,0.4,0.64,"L",TRUE,0
"1142",1,1987-02-02 11:40:00,1987-02-02,1.06,0.28,0.09,0.92,NA,0.02,5.18,5.7,0.29,0.36,0.005,NA,4.8,NA,20.8,0.7,0.58,"L",TRUE,0
"1143",1,1987-02-09 11:30:00,1987-02-09,1.06,0.28,0.1,0.94,NA,0.02,5.15,5.7,0.29,0.37,0.004,NA,4.8,NA,20,0.7,0.56,"L",TRUE,0
"1144",1,1987-02-16 12:10:00,1987-02-16,1.05,0.27,0.09,0.99,NA,0.03,5.26,5.9,0.29,0.39,0.005,NA,5.1,NA,20.4,0.1,0.48,"L",TRUE,0
"1145",1,1987-02-23 10:55:00,1987-02-23,1.02,0.27,0.09,0.98,NA,0.02,5.27,5.8,0.3,0.4,0.006,NA,5,NA,20.1,0.1,0.4,"L",TRUE,0
"1146",1,1987-03-02 12:30:00,1987-03-02,1.03,0.28,0.11,1,NA,0.02,5.3,5.7,0.37,0.38,0.003,NA,4.9,NA,20.5,0.4,0.46,"L",TRUE,0
"1147",1,1987-03-09 10:35:00,1987-03-09,1.04,0.26,0.12,0.85,NA,0.02,5.2,5.3,0.89,0.37,0.003,NA,4.3,NA,20.3,0.5,3.56,"L",TRUE,0
"1148",1,1987-03-16 10:30:00,1987-03-16,1.06,0.27,0.12,0.9,NA,0.01,5.3,5.6,0.59,0.36,0.003,NA,4.6,NA,19.9,0.4,1.08,"L",TRUE,0
"1149",1,1987-03-23 11:20:00,1987-03-23,1.07,0.27,0.14,0.87,NA,0.01,5.3,5.4,0.7,0.37,0.005,NA,4.2,NA,19.7,2.1,1.77,"L",TRUE,0
"1150",1,1987-03-30 10:35:00,1987-03-30,1.05,0.24,0.18,0.69,NA,0.02,4.9,4.8,2.37,0.44,0.003,NA,4,NA,24,4.5,16.37,"L",TRUE,0
"1151",1,1987-04-05 11:50:00,1987-04-05,1.04,0.23,0.27,0.61,NA,0.03,4.8,4.8,1.69,0.36,0.003,NA,3.5,NA,21.6,3.8,16.45,"L",TRUE,0
"1152",1,1987-04-12 10:10:00,1987-04-12,1.04,0.24,0.22,0.7,NA,0.03,5,5.2,0.79,0.39,0.006,NA,4.1,NA,20.4,7.9,2.61,"L",TRUE,0
"1153",1,1987-04-19 10:05:00,1987-04-19,1.03,0.24,0.2,0.77,NA,0.02,5.1,5.4,0.33,0.4,0.006,NA,4.3,NA,20.3,10.5,1.53,"L",TRUE,0
"1154",1,1987-04-26 11:10:00,1987-04-26,1.05,0.26,0.19,0.85,NA,0.02,5.15,5.4,0.15,0.41,0.006,NA,4.5,NA,20.5,8.9,0.91,"L",TRUE,0
"1155",1,1987-05-03 10:15:00,1987-05-03,1.04,0.25,0.19,0.75,NA,0.02,5.11,5.2,0.46,0.42,0.009,NA,4.1,NA,20.5,6.5,4.21,"L",TRUE,0
"1156",1,1987-05-10 09:00:00,1987-05-10,1.02,0.25,0.18,0.79,NA,0.02,5.17,5.4,0.2,0.45,0.006,NA,4.1,NA,20.3,9.1,2.35,"L",TRUE,0
"1157",1,1987-05-17 09:20:00,1987-05-17,1.09,0.27,0.12,0.85,NA,0.02,5.21,5.5,0.05,0.41,0.008,NA,4.3,NA,20.4,8.4,1.2,"L",TRUE,0
"1158",1,1987-05-25 09:20:00,1987-05-25,1.04,0.28,0.09,0.86,NA,0.02,5.27,5.5,0.05,0.43,0.005,NA,4.2,NA,20.2,8.2,1.1,"L",TRUE,0
"1159",1,1987-05-31 09:00:00,1987-05-31,1.12,0.27,0.08,0.86,NA,0.02,5.19,5.4,0.05,0.42,0.011,NA,4.3,NA,20.7,13.7,1.51,"L",TRUE,0
"1160",1,1987-06-07 08:45:00,1987-06-07,1.02,0.23,0.06,0.77,NA,0.02,4.87,5.3,0.05,0.43,0.005,NA,4.2,NA,19.6,9.4,2.1,"L",TRUE,0
"1161",1,1987-06-14 10:05:00,1987-06-14,1.02,0.22,0.05,0.77,NA,0.01,4.89,5.4,0.01,0.4,0.005,NA,4.2,NA,20.5,12.1,1.81,"L",TRUE,0
"1162",1,1987-06-21 08:55:00,1987-06-21,1.05,0.23,0.04,0.82,NA,0.02,4.87,5.4,0.01,0.44,0.005,NA,4.3,NA,20.7,12.4,0.3,"L",TRUE,0
"1163",1,1987-06-28 10:45:00,1987-06-28,0.97,0.19,0.07,0.59,NA,0.02,4.8,4.9,0.07,0.34,0.007,NA,3.6,NA,19.9,12,12.25,"F",TRUE,0
"1164",1,1987-07-05 09:25:00,1987-07-05,0.98,0.2,0.04,0.68,NA,0.01,4.8,5.2,0.01,0.35,0.004,NA,4,NA,19.7,12.7,2.68,"L",TRUE,0
"1165",1,1987-07-12 09:20:00,1987-07-12,1.06,0.23,0.03,0.75,NA,0.02,4.8,5.2,0.05,0.38,0.007,NA,4.2,NA,20.7,16.5,0.6,"L",TRUE,0
"1166",1,1987-07-19 09:40:00,1987-07-19,1.05,0.24,0.03,0.81,NA,0.005,4.8,5.4,0.08,0.42,0.003,NA,4.3,NA,21.3,14.7,0.34,"L",TRUE,0
"1167",1,1987-07-26 10:20:00,1987-07-26,1.05,0.25,0.02,0.83,NA,0.03,4.8,5.3,0.07,0.42,0.003,NA,4.4,NA,21.6,16.4,0.25,"L",TRUE,0
"1168",1,1987-08-09 10:10:00,1987-08-09,1.05,0.26,0.02,0.87,NA,0.02,4.81,5.5,0.05,0.39,0.003,NA,4.5,NA,22,14.3,0.1,"L",TRUE,5
"1169",1,1987-08-23 09:40:00,1987-08-23,1.09,0.28,0.04,0.97,NA,0.02,4.88,5.7,0.11,0.44,0.002,NA,4.7,NA,22,13.1,0.09,"L",TRUE,5
"1170",1,1987-08-30 10:00:00,1987-08-30,0.99,0.29,0.02,1.04,NA,0.01,4.87,5.8,0.01,0.37,0.004,NA,4.6,NA,21.2,11,0.12,"L",TRUE,0
"1171",1,1987-09-13 10:35:00,1987-09-13,0.99,0.22,0.11,0.73,NA,0.02,4.81,5.2,0.03,0.4,0.005,NA,3.7,NA,20,12.6,10.65,"R",TRUE,0
"1172",1,1987-09-20 10:00:00,1987-09-20,0.97,0.21,0.1,0.71,NA,0.02,4.87,5.2,0.01,0.34,0.007,NA,3.8,NA,19.7,10.8,1.64,"L",TRUE,0
"1173",1,1987-09-27 09:45:00,1987-09-27,1,0.23,0.07,0.79,NA,0.03,4.9,5.4,0.01,0.36,0.003,NA,4,NA,19.6,8.1,0.75,"L",TRUE,0
"1174",1,1987-10-04 14:30:00,1987-10-04,0.93,0.22,0.38,0.7,NA,0.02,4.83,5.3,0.07,0.4,0.005,NA,3.6,NA,20.3,8.3,16.08,"L",TRUE,0
"1175",1,1987-10-12 10:25:00,1987-10-12,0.98,0.24,0.17,0.78,NA,0.02,4.88,4.6,0.08,0.41,0.002,NA,4.1,NA,20.1,6.5,2.17,"L",TRUE,0
"1176",1,1987-10-18 09:25:00,1987-10-18,1.01,0.24,0.13,0.85,NA,0.04,4.83,5.7,0.01,0.37,0.002,NA,4.5,NA,20.4,8.9,1.27,"L",TRUE,0
"1177",1,1987-10-25 15:10:00,1987-10-25,1,0.26,0.21,0.86,NA,0.03,4.89,5.8,0.01,0.41,0.001,NA,4.5,NA,20.6,7.8,2.39,"L",TRUE,0
"1178",1,1987-11-01 10:55:00,1987-11-01,1,0.24,0.15,0.8,NA,0.02,4.88,5.5,0.01,0.46,0.001,NA,4.4,NA,20.6,6.2,2.61,"L",TRUE,0
"1179",1,1987-11-08 10:45:00,1987-11-08,1,0.25,0.11,0.83,NA,0.02,4.87,5.5,0.01,0.44,0.005,NA,4.5,NA,20.8,3.5,1.66,"L",TRUE,0
"1180",1,1987-11-15 10:10:00,1987-11-15,0.99,0.26,0.1,0.88,NA,0.01,4.8,5.7,0.07,0.43,0.009,NA,4.6,NA,21.7,3.6,1.41,"L",TRUE,0
"1181",1,1987-11-22 10:50:00,1987-11-22,1.02,0.26,0.09,0.87,NA,0.01,4.85,5.6,0.2,0.49,0.006,NA,4.6,NA,20.5,0.4,1.75,"L",TRUE,0
"1182",1,1987-11-30 14:30:00,1987-11-30,1.09,0.26,0.4,0.66,NA,0.02,4.7,5.1,1.65,0.62,0.009,NA,4,NA,25,4.2,79.19,"F",TRUE,0
"1183",1,1987-12-06 13:50:00,1987-12-06,1.04,0.25,0.12,0.8,NA,0.01,4.8,5.4,0.49,0.57,0.004,NA,4.6,NA,19.9,0.9,2.56,"L",TRUE,0
"1184",1,1987-12-13 11:05:00,1987-12-13,1.04,0.25,0.12,0.85,NA,0.02,4.8,5.6,0.37,0.49,0.005,NA,4.6,NA,21.2,2.4,1.95,"L",TRUE,0
"1185",1,1987-12-20 11:00:00,1987-12-20,1.02,0.25,0.1,0.86,NA,0.03,4.85,5.5,0.41,0.49,0.005,NA,4.7,NA,21.1,0.1,1.17,"L",TRUE,0
"1186",1,1987-12-27 11:05:00,1987-12-27,1.05,0.26,0.11,0.89,NA,0.02,4.88,5.5,0.65,0.48,0.008,NA,4.7,NA,21.1,0.1,1.41,"L",TRUE,0
"1187",1,1988-01-03 12:00:00,1988-01-03,1.09,0.27,0.11,0.9,NA,0.02,4.88,5.8,0.42,0.52,0.005,NA,4.9,NA,21.6,0.1,0.8,"L",TRUE,0
"1188",1,1988-01-10 11:50:00,1988-01-10,1.03,0.27,0.11,0.91,NA,0.02,4.92,5.8,0.44,0.71,0.006,NA,4.9,NA,20.5,0.2,0.6,"L",TRUE,0
"1189",1,1988-01-17 11:30:00,1988-01-17,1.05,0.27,0.1,0.96,NA,0.04,4.9,5.7,0.39,0.54,0.005,NA,5.1,NA,19.8,0.3,0.49,"L",TRUE,0
"1190",1,1988-01-24 11:15:00,1988-01-24,1.04,0.27,0.12,0.94,NA,0.05,4.97,5.6,0.54,0.52,0.004,NA,4.6,NA,20.7,0.4,0.75,"L",TRUE,0
"1191",1,1988-01-30 14:40:00,1988-01-30,1.1,0.28,0.12,0.96,NA,0.02,4.93,5.6,0.47,0.6,0.005,NA,4.8,NA,21.4,0.9,0.58,"L",TRUE,0
"1192",1,1988-02-07 11:35:00,1988-02-07,1.12,0.28,0.13,0.88,NA,0.04,4.82,5.4,0.83,0.73,0.003,NA,4.2,NA,20.8,0.1,1.48,"L",TRUE,0
"1193",1,1988-02-15 12:05:00,1988-02-15,1.06,0.28,0.13,0.9,NA,0.02,4.88,5.5,0.6,0.34,0.009,NA,4.5,NA,21.3,0.3,0.95,"L",TRUE,0
"1194",1,1988-02-21 11:15:00,1988-02-21,1.21,0.35,0.14,0.93,NA,0.01,4.91,5.5,0.6,0.47,0.003,NA,4.5,NA,19.2,0.7,0.9,"L",TRUE,0
"1195",1,1988-02-29 10:10:00,1988-02-29,1.24,0.37,0.13,0.95,NA,0.03,4.87,5.5,0.44,0.49,0.005,NA,4.6,NA,20.6,0.4,0.74,"L",TRUE,0
"1196",1,1988-03-06 11:05:00,1988-03-06,1.15,0.3,0.11,0.96,NA,0.01,4.88,5.5,0.39,0.54,0.005,NA,4.6,NA,20.9,0.4,0.63,"L",TRUE,0
"1197",1,1988-03-13 16:25:00,1988-03-13,1.09,0.31,0.14,0.97,NA,0.02,4.9,5.5,0.57,0.48,5e-04,NA,4.5,NA,20.5,0.4,1.03,"L",TRUE,0
"1198",1,1988-03-20 15:05:00,1988-03-20,1.1,0.31,0.15,0.96,NA,0.02,4.88,5.5,0.47,0.5,0.006,NA,4.5,NA,20.2,0.2,1.03,"L",TRUE,0
"1199",1,1988-03-27 13:05:00,1988-03-27,1.18,0.3,0.36,0.73,NA,0.03,4.9,4.8,3.09,0.59,0.011,NA,3.8,NA,26.1,2,52.92,"F",TRUE,0
"1200",1,1988-04-03 11:05:00,1988-04-03,1.06,0.27,0.21,0.76,NA,0.01,4.9,5.1,1.49,0.48,0.005,NA,3.9,NA,23.6,3.1,12.69,"L",TRUE,0
"1201",1,1988-04-10 09:50:00,1988-04-10,1.08,0.28,0.2,0.78,NA,0.01,4.9,5.7,0.99,0.47,5e-04,NA,4,NA,22.4,5.8,3.62,"L",TRUE,0
"1202",1,1988-04-18 17:45:00,1988-04-18,1.08,0.28,0.18,0.8,NA,0.01,4.9,5.4,0.84,0.46,0.007,NA,3.9,NA,22.4,4.5,8.28,"L",TRUE,0
"1203",1,1988-04-24 14:00:00,1988-04-24,1.06,0.27,0.18,0.8,NA,0.04,4.92,5.5,0.62,0.48,0.007,NA,4,NA,21.9,2.9,3.19,"L",TRUE,0
"1204",1,1988-05-01 10:40:00,1988-05-01,1.03,0.25,0.2,0.77,NA,0.03,4.9,5.5,0.74,0.51,0.008,NA,3.9,NA,21.7,6.1,5.88,"L",TRUE,0
"1205",1,1988-05-08 10:50:00,1988-05-08,1.04,0.24,0.21,0.86,NA,0.02,4.9,5.5,0.3,0.5,0.01,NA,4.2,NA,21.4,9.9,2.37,"L",TRUE,0
"1206",1,1988-05-15 09:40:00,1988-05-15,1.04,0.28,0.2,0.9,NA,0.03,4.92,5.6,0.17,0.53,0.003,NA,4.4,NA,21.1,9.5,2.12,"L",TRUE,0
"1207",1,1988-05-22 11:30:00,1988-05-22,1.05,0.25,0.19,0.91,NA,0.02,4.92,5.6,0.09,0.5,0.006,NA,4.3,NA,21.2,11.1,2.06,"L",TRUE,0
"1208",1,1988-05-30 10:10:00,1988-05-30,1.06,0.26,0.17,0.89,NA,0.03,4.95,5.5,0.02,0.5,0.011,NA,4.1,NA,21.5,10.9,1.79,"L",TRUE,0
"1209",1,1988-06-05 09:00:00,1988-06-05,1.05,0.26,0.07,0.93,NA,0.02,4.9,5.5,0.02,0.49,0.006,NA,4.1,NA,21,9.4,0.8,"L",TRUE,0
"1210",1,1988-06-12 12:15:00,1988-06-12,1.08,0.28,0.06,0.94,NA,0.01,4.98,5.5,0.05,0.51,0.012,NA,4.1,NA,20.9,10.9,0.33,"L",TRUE,0
"1211",1,1988-06-19 09:55:00,1988-06-19,1.08,0.28,0.04,0.98,NA,0.01,4.86,5.4,0.06,0.59,0.007,NA,4.1,NA,23.3,13.5,0.09,"L",TRUE,5
"1212",1,1988-06-26 09:35:00,1988-06-26,1.14,0.31,0.13,0.94,NA,0.01,4.9,5.6,0.25,0.59,0.008,NA,3.8,NA,21.9,11.6,0.4,"L",TRUE,0
