"","date","datetime","site","precip","Ca","Mg","K","Na","Al","NH4","pH","SO4","NO3","Cl","PO4","SiO2","sp.cond","note","canonical"
"1715",2000-12-18,NA,"S",NA,0.01,0.01,0.01,0.07,0.005,0.05,4.75,0.6,0.7,0.16,0.002,0.05,NA,0,TRUE
"1716",2000-12-26,NA,"S",NA,0.12,0.015,0.195,0.125,0.035,0.08,4.57,0.58,2.025,0.23,0.0065,0.05,NA,0,TRUE
"1717",2001-01-02,NA,"S",NA,0.035,0.01,0.01,0.075,0.02,0.03,4.78,0.42,0.715,0.175,0.0035,0.075,NA,0,TRUE
"1718",2001-01-08,NA,"S",NA,0.008,0.005,0.038,0.22,0.02,0.115,4.2,0.845,3.605,0.44,0.0013,0.05,NA,0,TRUE
"1719",2001-01-16,NA,"S",NA,0.005,0.005,0.015,0.06,0.02,0.245,4.2,1.555,3.025,0.17,0.0035,0.05,NA,0,TRUE
"1720",2001-01-22,NA,"S",NA,NA,NA,NA,NA,0.02,0.255,4.09,3.225,3.085,0.445,0.003,0.05,NA,6,TRUE
"1721",2001-02-05,NA,"S",NA,0.015,0.005,0.01,0.04,0.005,0.155,4.42,0.94,1.975,0.11,0.003,0.05,NA,0,TRUE
"1722",2001-02-12,NA,"S",NA,0.075,0.01,0.04,0.04,0.005,0.155,4.48,1.39,1.47,0.105,0.0055,0.05,NA,0,TRUE
"1723",2001-02-19,NA,"S",NA,0.13,0.02,0.025,0.155,0.02,0.38,4.26,1.91,3.46,0.245,0.004,0.05,NA,0,TRUE
"1724",2001-02-27,NA,"S",NA,0.105,0.01,0.01,0.085,0.013,0.205,4.45,1.1,2.025,0.15,0.0055,0.05,NA,0,TRUE
"1725",2001-03-07,NA,"S",NA,0.045,0.01,0.01,0.095,0.005,0.035,4.94,0.21,0.611,0.18,0.004,0.05,NA,0,TRUE
"1726",2001-03-12,NA,"S",NA,0.12,0.04,0.02,0.36,0.02,0.22,4.02,1.795,6.005,0.56,0.003,0.05,NA,0,TRUE
"1727",2001-03-19,NA,"S",NA,0.105,0.015,0.02,0.09,0.013,0.13,4.34,1.345,2.08,0.16,0.0055,0.125,NA,0,TRUE
"1728",2001-03-26,NA,"S",NA,0.065,0.01,0.02,0.02,0.005,0.06,5,0.415,0.385,0.04,0.004,0.05,NA,0,TRUE
"1729",2001-04-02,NA,"S",NA,0.05,0.01,0.01,0.045,0.005,0.055,4.79,0.365,1.045,0.07,0.0025,0.075,NA,0,TRUE
"1730",2001-04-09,NA,"S",NA,0.59,0.065,0.05,0.125,0.03,0.585,4.03,4.75,4.235,0.27,0.009,0.25,NA,0,TRUE
"1731",2001-04-16,NA,"S",NA,0.135,0.02,0.03,0.08,0.025,0.36,4.32,2.45,1.46,0.12,0.007,0.05,NA,0,TRUE
"1732",2001-04-23,NA,"S",NA,1.72,0.325,0.165,0.575,0.09,0.9,4.08,6.42,8.06,0.57,0.0225,0.3,NA,6,TRUE
"1733",2001-05-14,NA,"S",NA,0.43,0.14,0.44,0.06,0.065,0.755,4.26,2.71,1.89,0.2,0.0605,0.1,NA,2,TRUE
"1734",2001-05-21,NA,"S",NA,0.51,0.16,0.48,0.385,0.095,1.44,3.71,10.32,8.55,0.355,0.0275,0.2,NA,6,TRUE
"1735",2001-05-29,NA,"S",NA,0.04,0.01,0.02,0.035,0.005,0.26,4.44,1.485,1.205,0.095,0.006,0.05,NA,0,TRUE
"1736",2001-06-04,NA,"S",NA,0.02,0.005,0.02,0.01,0.005,0.09,4.6,0.715,0.735,0.03,0.0035,0.075,NA,0,TRUE
"1737",2001-06-11,NA,"S",NA,0.21,0.04,0.19,0.03,0.05,0.05,5,0.69,0.02,0.08,0.05,0.1,NA,6,TRUE
"1738",2001-06-18,NA,"S",NA,0.015,0.02,0.14,0.055,0.023,0.19,4.57,1.6,0.945,0.105,0.0295,0.05,NA,0,TRUE
"1739",2001-06-25,NA,"S",NA,0.1,0.05,0.1,0.23,0.04,0.41,4.17,3.25,2.5,0.42,0.006,0.05,NA,0,TRUE
"1740",2001-07-03,NA,"S",NA,0.125,0.025,0.04,0.01,0.013,0.38,4.29,2.515,1.53,0.05,0.023,0.05,NA,2,TRUE
"1741",2001-07-10,NA,"S",NA,0.11,0.02,0.025,0.02,0.013,0.31,4.16,3.16,1.87,0.11,0.008,0.05,NA,2,TRUE
"1742",2001-07-16,NA,"S",NA,0.075,0.01,0.02,0.008,0.005,0.115,4.84,0.6,0.525,0.04,0.0055,0.05,NA,0,TRUE
"1743",2001-07-23,NA,"S",NA,0.01,0.005,0.008,0.01,0.005,0.035,5.04,0.15,0.355,0.013,0.005,0.05,NA,0,TRUE
"1744",2001-07-30,NA,"S",NA,0.09,0.015,0.035,0.01,0.005,0.07,4.78,0.82,0.535,0.025,0.01,0.05,NA,0,TRUE
"1745",2001-08-06,NA,"S",NA,0.125,0.01,0.015,0.02,0.018,0.038,4.54,0.875,0.97,0.07,0.0065,0.05,NA,0,TRUE
"1746",2001-08-14,NA,"S",NA,0.725,0.1,0.035,0.035,0.065,0.44,4.13,4.93,2.53,0.145,0.018,0.1,NA,6,TRUE
"1747",2001-08-22,NA,"S",NA,0.06,0.01,0.02,0.03,0.02,0.39,4.03,4,2.57,0.11,0.001,0.05,NA,0,TRUE
"1748",2001-08-28,NA,"S",NA,0.08,0.03,0.11,0.1,0.035,0.175,4.41,1.68,1.34,0.12,0.0065,0.1,NA,6,TRUE
"1749",2001-09-03,NA,"S",NA,0.055,0.013,0.04,0.01,0.005,0.18,4.39,1.76,1.285,0.055,0.008,0.05,NA,0,TRUE
"1750",2001-09-11,NA,"S",NA,0.045,0.02,0.025,0.06,0.045,0.028,4.3,1.17,0.845,0.1,0.0175,0.05,NA,0,TRUE
"1751",2001-09-23,NA,"S",NA,0.025,0.03,0.04,0.22,0.005,0.105,4.49,1.315,0.955,0.38,0.0018,0.05,NA,0,TRUE
"1752",2001-10-01,NA,"S",NA,0.015,0.005,0.01,0.03,0.005,0.155,4.77,0.65,0.49,0.06,5e-04,0.05,NA,0,TRUE
"1753",2001-10-09,NA,"S",NA,0.14,0.035,0.14,0.095,0.025,0.435,4.56,1.935,1.255,0.13,0.0365,0.05,NA,0,TRUE
"1754",2001-10-15,NA,"S",NA,0.03,0.01,0.19,0.02,0.03,0.005,4.95,0.53,0.29,0.05,0.009,0.05,NA,0,TRUE
"1755",2001-10-22,NA,"S",NA,0.22,0.03,0.075,0.09,0.013,0.31,4.31,2.145,1.845,0.17,0.016,0.05,NA,0,TRUE
"1756",2001-10-29,NA,"S",NA,0.165,0.06,0.065,0.39,0.025,0.765,3.92,4.72,4.795,0.6,0.007,0.05,NA,0,TRUE
"1757",2001-11-04,NA,"S",NA,0.205,0.025,0.12,0.045,0.025,0.315,4.24,2.07,2.62,0.125,0.011,0.05,NA,0,TRUE
"1758",2001-11-13,NA,"S",NA,0.475,0.05,0.035,0.04,0.03,0.57,4.17,2.325,4.88,0.12,0.007,0.05,NA,0,TRUE
"1759",2001-11-26,NA,"S",NA,0.06,0.07,0.03,0.57,0.005,0.315,4.25,2.115,2.405,0.96,0.0013,0.05,NA,0,TRUE
"1760",2001-12-03,NA,"S",NA,0.03,0.01,0.02,0.07,0.005,0.23,4.22,2.16,2.055,0.15,0.0035,0.05,NA,0,TRUE
"1761",2001-12-10,NA,"S",NA,0.135,0.02,0.02,0.04,0.02,0.475,4.06,2.82,3.845,0.09,0.004,0.05,NA,0,TRUE
"1762",2001-12-17,NA,"S",NA,0.03,0.01,0.015,0.09,0.005,0.125,4.45,1.12,1.235,0.18,5e-04,0.05,NA,0,TRUE
"1763",2001-12-25,NA,"S",NA,0.005,0.005,0.01,0.015,0.005,0.1,4.47,0.68,1.715,0.05,0.0013,0.05,NA,0,TRUE
"1764",2002-01-08,NA,"S",NA,0.11,0.015,0.015,0.09,0.005,0.135,4.83,0.425,1.295,0.145,0.0018,0.05,NA,0,TRUE
"1765",2002-01-14,NA,"S",NA,0.095,0.01,0.02,0.05,0.005,0.31,4.4,0.8,2.63,0.145,0.0013,0.05,NA,0,TRUE
"1766",2002-01-22,NA,"S",NA,0.125,0.01,0.02,0.135,0.005,0.28,4.2,1.315,3.4,0.285,0.0013,0.05,NA,0,TRUE
"1767",2002-01-28,NA,"S",NA,0.27,0.035,0.04,0.14,0.035,0.705,4.05,4,4.475,0.205,0.004,0.075,NA,0,TRUE
"1768",2002-02-04,NA,"S",NA,0.08,0.01,0.01,0.05,0.005,0.165,4.62,0.86,1.125,0.08,0.003,0.05,NA,0,TRUE
"1769",2002-02-12,NA,"S",NA,0.02,0.01,0.01,0.11,0.005,0.04,4.77,0.55,0.49,0.175,5e-04,0.05,NA,0,TRUE
"1770",2002-02-25,NA,"S",NA,0.085,0.035,0.035,0.305,0.005,0.425,4.01,3.325,3.985,0.54,0.0045,0.05,NA,0,TRUE
"1771",2002-03-04,NA,"S",NA,0.125,0.04,0.04,0.265,0.005,0.27,4.42,1.685,1.835,0.37,0.004,0.075,NA,0,TRUE
"1772",2002-03-11,NA,"S",NA,0.325,0.095,0.045,0.615,0.005,0.33,4.44,1.785,2.525,1.075,0.0023,0.1,NA,0,TRUE
"1773",2002-03-25,NA,"S",NA,0.06,0.02,0.01,0.14,0.005,0.11,4.64,0.835,1.135,0.205,0.002,0.05,NA,0,TRUE
"1774",2002-04-02,NA,"S",NA,0.06,0.01,0.02,0.075,0.005,0.28,4.43,1.545,1.32,0.15,0.006,0.05,NA,0,TRUE
"1775",2002-04-08,NA,"S",NA,0.595,0.09,0.06,0.17,0.03,0.875,3.99,4.625,5.745,0.3,0.0105,0.1,NA,0,TRUE
"1776",2002-04-14,NA,"S",NA,0.085,0.025,0.05,0.1,0.005,0.325,4.4,1.955,1.605,0.16,0.0375,0.05,NA,0,TRUE
"1777",2002-04-24,NA,"S",NA,0.11,0.02,0.06,0.04,0.02,0.023,4.67,0.95,0.89,0.06,0.0225,0.05,NA,0,TRUE
"1778",2002-04-30,NA,"S",NA,0.12,0.02,0.045,0.035,0.013,0.15,4.6,0.81,1.18,0.1,0.01,0.05,NA,0,TRUE
"1779",2002-05-06,NA,"S",NA,0.05,0.01,0.03,0.006,0.005,0.255,4.57,1.405,0.975,0.035,0.0033,0.05,NA,0,TRUE
"1780",2002-05-16,NA,"S",NA,0.095,0.02,0.115,0.02,0.005,0.19,4.78,0.605,0.82,0.04,0.03,0.05,NA,0,TRUE
"1781",2002-05-20,NA,"S",NA,0.09,0.03,0.2,0.02,0.005,0.24,4.96,0.67,0.62,0.03,0.117,0.05,NA,0,TRUE
"1782",2002-05-27,NA,"S",NA,NA,NA,NA,NA,NA,NA,6.31,NA,NA,NA,NA,NA,NA,6,FALSE
"1783",2002-06-03,NA,"S",NA,0.13,0.05,0.205,0.115,0.005,0.575,4.28,3.31,2.135,0.165,0.02,0.05,NA,0,TRUE
"1784",2002-06-09,NA,"S",NA,0.095,0.02,0.055,0.06,0.018,0.3,4.32,1.96,2.155,0.095,0.0055,0.1,NA,0,TRUE
"1785",2002-06-17,NA,"S",NA,0.06,0.008,0.035,0.02,0.005,0.375,4.39,2.1,1.275,0.06,0.0045,0.05,NA,2,TRUE
"1786",2002-06-24,NA,"S",NA,0.11,0.015,0.07,0.02,0.005,0.85,4.25,3.52,1.92,0.08,0.0165,0.05,NA,2,TRUE
"1787",2002-07-01,NA,"S",NA,0.18,0.03,0.04,0.025,NA,0.54,4.06,4.05,3.04,0.125,0.0645,0.05,NA,0,TRUE
"1788",2002-07-08,NA,"S",NA,0.72,0.1,0.165,0.05,NA,0.35,4.69,1.795,2.215,0.135,0.0225,0.1,NA,2,TRUE
"1789",2002-07-15,NA,"S",NA,0.07,0.01,0.02,0.025,0.005,0.205,4.99,0.635,0.595,0.05,0.0013,0.05,NA,2,TRUE
"1790",2002-07-22,NA,"S",NA,0.305,0.04,0.045,0.02,0.025,0.72,4.68,2.14,1.655,0.05,0.0085,0.05,NA,0,TRUE
"1791",2002-07-29,NA,"S",NA,0.165,0.045,0.05,0.215,0.045,0.64,3.94,6.14,2.985,0.255,0.0105,0.05,NA,2,TRUE
"1792",2002-08-05,NA,"S",NA,0.085,0.01,0.02,0.02,0.005,0.155,4.78,0.575,0.665,0.04,0.0045,0.05,NA,0,TRUE
"1793",2002-08-12,NA,"S",NA,0.1,0.01,0.03,0.01,0.005,0.25,4.67,1.29,0.71,0.05,0.011,0.05,NA,0,TRUE
"1794",2002-08-26,NA,"S",NA,0.08,0.01,0.025,0.025,0.005,0.085,4.4,1.405,1.36,0.065,0.005,0.05,NA,0,TRUE
"1795",2002-09-03,NA,"S",NA,0.035,0.04,0.025,0.34,0.005,0.005,5.14,0.245,0.15,0.63,0.0065,0.05,NA,0,TRUE
"1796",2002-09-17,NA,"S",NA,0.025,0.008,0.02,0.01,0.005,0.135,4.78,0.815,0.4,0.013,0.004,0.05,NA,0,TRUE
"1797",2002-09-23,NA,"S",NA,0.06,0.02,0.07,0.11,0.03,0.29,4.21,3.05,1.31,0.19,0.008,0.05,NA,0,TRUE
"1798",2002-09-30,NA,"S",NA,0.01,0.005,0.01,0.02,0.005,0.005,4.84,0.23,0.36,0.05,5e-04,0.05,NA,0,TRUE
"1799",2002-10-08,NA,"S",NA,0.1,0.05,0.055,0.365,0.005,0.6,4.04,4.475,2.145,0.68,0.0045,0.05,NA,0,TRUE
"1800",2002-10-15,NA,"S",NA,0.105,0.05,0.225,0.345,0.005,0.235,4.18,1.77,3.43,0.585,0.0028,0.05,NA,0,TRUE
"1801",2002-10-21,NA,"S",NA,0.105,0.015,0.045,0.04,0.005,0.195,4.47,1.14,1.46,0.125,0.0065,0.05,NA,0,TRUE
"1802",2002-10-28,NA,"S",NA,0.02,0.008,0.07,0.01,0.005,0.04,4.83,0.385,0.375,0.025,0.0028,0.05,NA,0,TRUE
"1803",2002-11-04,NA,"S",NA,0.12,0.02,0.05,0.04,0.02,0.29,4.45,1.36,1.84,0.14,0.004,0.1,NA,0,TRUE
"1804",2002-11-12,NA,"S",NA,0.06,0.02,0.11,0.08,0.005,0.27,4.47,1.15,1.44,0.18,0.013,0.1,NA,2,TRUE
"1805",2002-11-19,NA,"S",NA,0.02,0.005,0.05,0.005,0.005,0.025,4.92,0.315,0.45,0.013,0.0018,0.05,NA,0,TRUE
"1806",2002-11-25,NA,"S",NA,0.03,0.01,0.12,0.03,0.005,0.16,4.46,0.83,1.75,0.09,0.0035,0.05,NA,0,TRUE
"1807",2002-12-02,NA,"S",NA,0.135,0.02,0.135,0.085,0.005,0.52,4.36,1.26,3.43,0.18,0.004,0.05,NA,0,TRUE
"1808",2002-12-09,NA,"S",NA,NA,NA,NA,NA,NA,NA,4.41,NA,NA,NA,NA,NA,NA,6,TRUE
"1809",2002-12-17,NA,"S",NA,0.02,0.005,0.025,0.03,0.005,0.035,4.92,0.25,0.485,0.055,0.0013,0.05,NA,0,TRUE
"1810",2002-12-23,NA,"S",NA,0.035,0.01,0.04,0.04,0.005,0.125,4.38,1.275,1.49,0.085,0.0013,0.05,NA,0,TRUE
"1811",2002-12-30,NA,"S",NA,0.043,0.008,0.045,0.03,0.005,0.09,5.28,0.3,0.335,0.04,0.0045,0.05,NA,0,TRUE
"1812",2003-01-06,NA,"S",NA,0.02,0.01,0.015,0.105,0.005,0.12,4.4,1.135,1.4,0.21,0.0025,0.05,NA,0,TRUE
"1813",2003-01-13,NA,"S",NA,0.01,0.005,0.04,0.035,0.005,0.075,4.53,0.295,1.715,0.05,0.002,0.05,NA,0,TRUE
"1814",2003-01-20,NA,"S",NA,NA,NA,NA,NA,NA,NA,4.08,NA,NA,NA,NA,NA,NA,6,TRUE
"1815",2003-01-27,NA,"S",NA,0.2,0.04,0.25,0.445,0.03,0.135,4.17,0.61,5.17,0.825,0.006,NA,NA,6,TRUE
"1816",2003-02-03,NA,"S",NA,0.05,0.01,0.135,0.24,0.005,0.07,4.85,0.53,0.975,0.215,0.0045,0.05,NA,0,TRUE
"1817",2003-02-11,NA,"S",NA,0.095,0.025,0.035,0.225,0.005,0.275,4.33,1.545,2.38,0.38,0.008,0.05,NA,0,TRUE
"1818",2003-02-19,NA,"S",NA,0.065,0.01,0.075,0.13,0.005,0.03,5.02,0.265,0.735,0.185,0.005,0.05,NA,0,TRUE
"1819",2003-02-24,NA,"S",NA,0.09,0.01,0.015,0.065,0.005,0.085,4.65,0.84,0.85,0.08,0.003,0.05,NA,0,TRUE
"1820",2003-03-03,NA,"S",NA,0.04,0.01,0.01,0.095,0.005,0.195,4.38,1.485,1.51,0.125,0.0035,0.05,NA,0,TRUE
"1821",2003-03-09,NA,"S",NA,0.15,0.045,0.035,0.395,0.018,0.72,3.94,4.04,4.995,0.675,0.008,0.05,NA,0,TRUE
"1822",2003-03-17,NA,"S",NA,NA,NA,NA,NA,NA,NA,4.17,NA,NA,NA,NA,NA,NA,6,TRUE
"1823",2003-03-24,NA,"S",NA,0.035,0.01,0.01,0.09,0.005,0.05,4.67,0.745,0.595,0.14,0.003,0.05,NA,0,TRUE
"1824",2003-03-31,NA,"S",NA,0.14,0.05,0.04,0.315,0.005,0.245,4.35,1.775,1.785,0.575,0.0045,0.05,NA,0,TRUE
"1825",2003-04-07,NA,"S",NA,0.09,0.01,0.015,0.045,0.005,0.215,4.53,1.03,1.455,0.08,0.0045,0.05,NA,0,TRUE
"1826",2003-04-28,NA,"S",NA,0.155,0.02,0.025,0.05,0.013,0.205,4.33,1.835,1.505,0.115,0.006,0.05,NA,2,TRUE
"1827",2003-05-05,NA,"S",NA,0.225,0.04,0.045,0.04,0.005,0.54,4.25,2.955,2.29,0.095,0.0065,0.05,NA,2,TRUE
"1828",2003-05-12,NA,"S",NA,0.12,0.02,0.03,0.05,0.005,0.26,4.45,1.83,1.01,0.08,0.0065,0.05,NA,0,TRUE
"1829",2003-05-19,NA,"S",NA,0.035,0.005,0.03,0.008,0.005,0.065,4.47,0.91,1.18,0.021,0.0065,0.05,NA,2,TRUE
"1830",2003-05-27,NA,"S",NA,0.075,0.03,0.16,0.01,0.02,0.065,4.79,0.75,0.525,0.055,0.031,0.05,NA,0,TRUE
"1831",2003-06-02,NA,"S",NA,0.04,0.02,0.1,0.01,0.025,0.19,4.59,1.29,0.81,0.045,0.033,0.05,NA,2,TRUE
"1832",2003-06-10,NA,"S",NA,0.065,0.015,0.125,0.015,0.025,0.285,4.32,2.465,0.975,0.07,0.0825,0.05,NA,2,TRUE
"1833",2003-06-16,NA,"S",NA,0.055,0.015,0.06,0.015,0.005,0.2,4.53,1.29,0.99,0.03,0.0805,0.05,NA,2,TRUE
"1834",2003-06-23,NA,"S",NA,NA,NA,NA,NA,NA,NA,4.12,NA,NA,NA,NA,NA,NA,6,FALSE
"1835",2003-06-30,NA,"S",NA,0.35,0.065,0.37,0.04,0.06,0.33,4.05,4.62,2.43,0.155,0.022,0.05,NA,2,TRUE
"1836",2003-07-14,NA,"S",NA,0.05,0.01,0.03,0.015,0.005,0.07,4.68,0.805,0.735,0.04,0.0013,0.05,NA,0,TRUE
"1837",2003-07-21,NA,"S",NA,0.035,0.01,0.02,0.015,0.005,0.195,4.34,1.92,1.14,0.06,0.0035,0.05,NA,0,TRUE
"1838",2003-07-28,NA,"S",NA,0.07,0.01,0.03,0.035,0.005,0.46,4.24,2.93,1.74,0.08,0.004,0.05,NA,0,TRUE
"1839",2003-08-04,NA,"S",NA,0.035,0.01,0.025,0.045,0.005,0.14,4.48,1.3,0.925,0.095,0.005,0.05,NA,0,TRUE
"1840",2003-08-11,NA,"S",NA,0.02,0.005,0.015,0.01,0.005,0.028,4.85,0.59,0.29,0.04,0.0043,0.05,NA,0,TRUE
"1841",2003-08-18,NA,"S",NA,0.09,0.01,0.03,0.01,0.02,0.15,4.47,1.25,1.16,0.05,0.007,0.05,NA,0,TRUE
"1842",2003-08-25,NA,"S",NA,0.07,0.02,0.11,0.04,0.005,0.005,4.69,0.48,1.14,0.12,0.024,0.1,NA,6,TRUE
"1843",2003-09-01,NA,"S",NA,0.15,0.03,0.03,0.03,0.005,0.51,4.28,3.15,1.75,0.055,0.0055,0.05,NA,2,TRUE
"1844",2003-09-08,NA,"S",NA,0.01,0.005,0.01,0.02,0.005,0.03,4.68,0.775,0.44,0.035,0.0013,0.05,NA,0,TRUE
"1845",2003-09-15,NA,"S",NA,0.085,0.085,0.035,0.655,0.018,0.005,4.56,1.115,1.12,1.05,0.006,0.05,NA,0,TRUE
"1846",2003-09-22,NA,"S",NA,0.03,0.04,0.035,0.285,0.005,0.1,4.71,0.915,0.515,0.49,0.0065,0.05,NA,2,TRUE
"1847",2003-09-29,NA,"S",NA,0.035,0.02,0.085,0.12,0.005,0.245,4.48,1.66,0.815,0.205,0.049,0.05,NA,0,TRUE
"1848",2003-10-06,NA,"S",NA,0.15,0.085,0.045,0.535,0.005,0.35,4.15,2.32,3.245,1.045,0.007,0.05,NA,0,TRUE
"1849",2003-10-14,NA,"S",NA,0.2,0.03,0.04,0.02,NA,0.02,4.85,0.62,0.1,0.07,0.016,0.05,NA,6,TRUE
"1850",2003-10-20,NA,"S",NA,0.02,0.01,0.015,0.05,0.005,0.005,5.09,0.105,0.295,0.105,0.0035,0.05,NA,0,TRUE
"1851",2003-10-28,NA,"S",NA,0.14,0.025,0.025,0.05,0.005,0.34,4.51,1.415,1.67,0.095,0.0045,0.05,NA,0,TRUE
"1852",2003-11-03,NA,"S",NA,0.03,0.005,0.01,0.01,0.005,0.05,4.81,0.47,0.445,0.025,0.0013,0.05,NA,0,TRUE
"1853",2003-11-10,NA,"S",NA,0.055,0.015,0.02,0.095,0.005,0.265,4.11,2.58,1.53,0.21,0.0013,0.05,NA,0,TRUE
"1854",2003-11-17,NA,"S",NA,0.065,0.01,0.03,0.015,0.005,0.235,4.35,1.35,1.87,0.075,0.004,0.05,NA,0,TRUE
"1855",2003-11-24,NA,"S",NA,0.05,0.115,0.045,0.95,0.013,0.075,4.59,1.22,0.53,1.74,5e-04,0.05,NA,0,TRUE
"1856",2003-12-01,NA,"S",NA,0.04,0.02,0.02,0.11,0.005,0.105,4.45,1.24,1.03,0.205,0.0013,0.05,NA,0,TRUE
"1857",2003-12-08,NA,"S",NA,0.06,0.015,0.01,0.08,0.005,0.025,5.18,0.26,0.21,0.145,0.003,0.05,NA,0,TRUE
"1858",2003-12-16,NA,"S",NA,0.04,0.03,0.01,0.2,0.005,0.018,4.86,0.505,0.54,0.355,5e-04,0.05,NA,0,TRUE
"1859",2003-12-22,NA,"S",NA,0.01,0.01,0.013,0.055,0.005,0.023,4.65,0.66,1.02,0.125,0.0023,0.05,NA,0,TRUE
"1860",2003-12-29,NA,"S",NA,0.03,0.035,0.02,0.27,0.005,0.11,4.52,1.11,0.865,0.515,5e-04,0.05,NA,0,TRUE
"1861",2004-01-05,NA,"S",NA,0.095,0.02,0.025,0.06,0.005,0.37,4.17,2.7,2.375,0.11,0.0035,0.05,NA,0,TRUE
"1862",2004-01-12,NA,"S",NA,0.06,0.01,0.01,0.14,0.005,0.07,4.39,0.63,2.37,0.27,0.002,0.05,NA,0,TRUE
"1863",2004-01-19,NA,"S",NA,0.04,0.01,0.01,0.09,0.005,0.2,4.32,1.2,2.5,0.17,0.006,0.05,NA,0,TRUE
"1864",2004-02-09,NA,"S",NA,0.02,0.005,0.005,0.04,0.005,0.04,4.66,0.58,0.84,0.07,5e-04,0.05,NA,0,TRUE
"1865",2004-02-23,NA,"S",NA,1.07,0.12,0.07,0.41,0.06,0.48,4.28,3.56,5.02,0.67,0.017,0.4,NA,2,TRUE
"1866",2004-03-09,NA,"S",NA,0.28,0.05,0.05,0.21,0.03,0.71,3.99,4.67,3.9,0.34,0.008,0.1,NA,0,TRUE
"1867",2004-03-15,NA,"S",NA,NA,NA,NA,NA,NA,NA,3.8,NA,NA,NA,NA,NA,NA,6,FALSE
"1868",2001-03-23,NA,"S",NA,0.1,0.02,0.02,0.29,0.005,0.34,4.23,1.58,3.42,0.46,0.002,0.05,NA,0,TRUE
"1869",2004-03-28,NA,"S",NA,0.18,0.04,0.04,0.17,0.03,1,3.95,4.06,5.97,0.24,0.008,0.05,NA,0,TRUE
"1870",2004-04-06,NA,"S",NA,0.02,0.005,0.01,0.05,0.005,0.03,4.99,0.32,0.25,0.08,5e-04,0.05,NA,0,TRUE
"1871",2004-04-19,NA,"S",NA,0.12,0.02,0.02,0.03,0.005,0.32,4.65,1.13,0.93,0.08,0.005,0.05,NA,0,TRUE
"1872",2004-04-25,NA,"S",NA,0.46,0.08,0.08,0.1,0.03,0.35,4.44,2.64,2.09,0.18,0.006,0.05,NA,0,TRUE
"1873",2004-05-04,NA,"S",NA,0.06,0.01,0.02,0.04,0.005,0.11,4.65,1.01,0.73,0.08,0.005,0.05,NA,0,TRUE
"1874",2004-05-10,NA,"S",NA,0.22,0.03,0.1,0.04,0.03,0.18,4.11,2.85,2.05,0.13,0.004,0.05,NA,6,TRUE
"1875",2004-05-17,NA,"S",NA,0.26,0.12,0.59,0.11,0.08,0.46,4.35,2.65,1.26,0.22,0.037,0.05,NA,2,TRUE
"1876",2004-05-25,NA,"S",NA,0.06,0.02,0.08,0.02,0.005,0.22,4.64,1.17,0.92,0.004,0.023,0.05,NA,2,TRUE
"1877",2004-05-31,NA,"S",NA,0.08,0.01,0.03,0.02,0.005,0.33,4.17,2.31,2.81,0.07,0.009,0.05,NA,2,TRUE
"1878",2004-06-07,NA,"S",NA,0.05,0.01,0.02,0.02,0.005,0.11,4.46,1.24,0.98,0.06,0.003,0.05,NA,0,TRUE
"1879",2004-06-14,NA,"S",NA,0.175,0.045,0.23,0.065,0.05,0.075,4.65,1.25,0.665,0.145,0.0315,0.05,NA,2,TRUE
"1880",2004-06-21,NA,"S",NA,0.135,0.045,0.32,0.07,0.05,0.435,4.3,3.095,2,0.135,0.04,0.05,NA,2,TRUE
"1881",2004-06-28,NA,"S",NA,0.215,0.025,0.07,0.03,0.025,0.435,4,4.685,2.52,0.155,0.01,0.05,NA,0,TRUE
"1882",2004-07-06,NA,"S",NA,0.05,0.01,0.04,0.03,0.005,0.145,4.46,1.31,0.705,0.085,0.0065,0.05,NA,0,TRUE
"1883",2004-07-12,NA,"S",NA,0.025,0.005,0.01,0.01,0.005,0.16,4.41,1.515,1.1,0.04,0.0028,0.05,NA,0,TRUE
"1884",2004-07-20,NA,"S",NA,0.04,0.02,0.305,0.04,0.058,0.04,4.31,1.61,1.39,0.11,0.082,0.05,NA,2,TRUE
"1885",2004-07-26,NA,"S",NA,0.085,0.015,0.04,0.02,0.005,0.585,4.03,4.555,1.98,0.11,0.006,0.05,NA,0,TRUE
"1886",2004-08-02,NA,"S",NA,0.035,0.01,0.03,0.055,0.005,0.005,4.55,0.83,0.32,0.085,0.0068,0.05,NA,0,TRUE
"1887",2004-08-09,NA,"S",NA,0.08,0.01,0.03,0.01,0.005,0.125,4.53,0.93,0.74,0.045,0.0065,0.05,NA,0,TRUE
"1888",2004-08-17,NA,"S",NA,0.03,0.01,0.025,0.065,0.005,0.053,4.55,1.115,0.515,0.12,0.004,0.05,NA,0,TRUE
"1889",2004-08-23,NA,"S",NA,0.05,0.01,0.015,0.01,0.005,0.125,4.43,1.325,0.83,0.045,0.009,0.05,NA,0,TRUE
"1890",2004-08-30,NA,"S",NA,0.07,0.01,0.03,0.04,0.005,0.19,4.57,2.55,1.03,0.07,0.005,0.05,NA,6,TRUE
"1891",2004-09-07,NA,"S",NA,0.02,0.01,0.023,0.03,0.013,0.085,4.74,0.665,0.64,0.055,0.0105,0.05,NA,0,TRUE
"1892",2004-09-13,NA,"S",NA,0.035,0.03,0.02,0.205,0.005,0.07,4.6,0.93,0.72,0.34,0.0035,0.05,NA,0,TRUE
