Plot,Zone,Species,SppNum,Seq,Tag,Dbh,Vigor,AbvBmss,BlwBmss,TwotoTen,10Area,TwotoTenArea
5,1,BEPA,11,358,0,12.0,0,54.03,12.06,1,625.00,0.00
5,1,BEPA,11,359,0,17.2,0,132.86,28.87,1,625.00,0.00
5,1,BEPA,11,360,0,14.0,0,79.77,17.62,1,625.00,0.00
5,1,BEPA,11,361,0,12.0,0,54.03,12.06,1,625.00,0.00
5,1,FAGR,2,362,0,2.7,0,1.74,0.52,1,0.00,76.50
5,1,FAGR,2,363,0,4.5,0,5.74,1.63,1,0.00,76.50
5,1,FAGR,2,364,0,2.2,0,1.09,0.33,1,0.00,76.50
5,1,FAGR,2,365,0,6.0,0,11.31,3.11,1,0.00,76.50
5,1,BEAL,3,366,0,2.1,0,0.48,0.11,1,0.00,76.50
5,1,BEAL,3,367,0,4.5,4,1.99,0.19,1,0.00,76.50
5,1,BEAL,3,368,0,4.1,0,2.72,0.62,1,0.00,76.50
5,1,BEAL,3,369,0,6.7,4,5.80,0.57,1,0.00,76.50
5,1,BEPA,11,370,0,2.2,0,0.64,0.14,1,0.00,76.50
5,1,BEPA,11,371,0,8.0,4,10.73,1.05,1,0.00,76.50
5,1,BEPA,11,372,0,9.7,0,31.28,7.07,1,0.00,76.50
5,1,BEPA,11,373,0,5.6,5,1.95,0.24,1,0.00,76.50
6,1,ACSA,1,374,0,15.3,4,69.44,6.46,1,625.00,0.00
6,1,ACSA,1,375,0,12.2,0,66.47,15.85,1,625.00,0.00
6,1,ACSA,1,376,0,18.0,4,102.37,9.31,1,625.00,0.00
6,1,ACSA,1,377,0,11.7,0,59.68,14.37,1,625.00,0.00
6,1,ACSA,1,378,0,15.7,0,126.82,28.26,1,625.00,0.00
6,1,FAGR,2,379,0,18.2,0,146.91,34.65,1,625.00,0.00
6,1,FAGR,2,380,0,10.3,0,40.22,10.29,1,625.00,0.00
6,1,FAGR,2,381,0,23.7,3,261.11,59.23,1,625.00,0.00
6,1,FAGR,2,382,0,11.5,0,51.92,13.08,1,625.00,0.00
6,1,FAGR,2,383,0,25.5,0,305.15,68.47,1,625.00,0.00
6,1,FAGR,2,384,0,12.8,0,66.43,16.49,1,625.00,0.00
6,1,FAGR,2,385,0,16.5,0,118.10,28.26,1,625.00,0.00
6,1,FAGR,2,386,0,27.2,0,349.63,77.70,1,625.00,0.00
6,1,FAGR,2,387,0,40.1,4,422.19,39.24,1,625.00,0.00
6,1,FAGR,2,388,0,19.7,0,174.92,40.78,1,625.00,0.00
6,1,FAGR,2,389,0,15.3,4,57.14,5.85,1,625.00,0.00
6,1,FAGR,2,390,0,16.0,0,110.22,26.49,1,625.00,0.00
6,1,FAGR,2,391,0,36.2,4,346.05,32.49,1,625.00,0.00
6,1,FAGR,2,392,0,12.7,0,65.25,16.21,1,625.00,0.00
6,1,FAGR,2,393,0,24.7,0,285.18,64.29,1,625.00,0.00
6,1,FAGR,2,394,0,15.3,0,99.67,24.11,1,625.00,0.00
6,1,FAGR,2,395,0,12.8,0,66.43,16.49,1,625.00,0.00
6,1,FAGR,2,396,0,10.5,0,42.06,10.73,1,625.00,0.00
6,1,FAGR,2,397,0,11.9,0,56.18,14.09,1,625.00,0.00
6,1,FAGR,2,398,0,10.0,0,37.55,9.65,1,625.00,0.00
6,1,FAGR,2,399,0,13.0,4,39.73,4.13,1,625.00,0.00
6,1,FAGR,2,400,0,21.9,0,220.29,50.56,1,625.00,0.00
6,1,FAGR,2,401,0,14.1,0,82.84,20.28,1,625.00,0.00
6,1,FAGR,2,402,0,10.2,0,39.32,10.07,1,625.00,0.00
6,1,BEAL,3,403,0,15.0,0,90.60,19.94,1,625.00,0.00
6,1,ABBA,9,404,0,18.2,5,20.79,3.95,1,625.00,0.00
6,1,ABBA,9,405,0,18.7,5,22.35,4.20,1,625.00,0.00
6,1,ABBA,9,406,0,14.2,0,43.34,16.01,1,625.00,0.00
6,1,ABBA,9,407,0,14.7,0,47.27,17.29,1,625.00,0.00
6,1,ABBA,9,408,0,25.0,0,184.07,56.90,1,625.00,0.00
6,1,ABBA,9,409,0,21.8,0,129.07,41.76,1,625.00,0.00
6,1,PIRU,10,410,0,15.9,0,67.62,23.65,1,625.00,0.00
6,1,BEPA,11,411,0,18.2,0,152.51,32.98,1,625.00,0.00
6,1,BEPA,11,412,0,11.5,0,48.48,10.85,1,625.00,0.00
6,1,BEPA,11,413,0,29.9,0,491.31,100.94,1,625.00,0.00
6,1,BEPA,11,414,0,25.8,0,349.72,73.05,1,625.00,0.00
6,1,BEPA,11,415,0,15.6,0,104.46,22.89,1,625.00,0.00
6,1,BEPA,11,416,0,22.8,0,261.75,55.39,1,625.00,0.00
6,1,BEPA,11,417,0,18.4,0,156.61,33.83,1,625.00,0.00
6,1,BEPA,11,418,0,18.9,0,167.13,36.02,1,625.00,0.00
6,1,BEPA,11,419,0,11.0,5,10.80,1.38,1,625.00,0.00
6,1,BEPA,11,420,0,12.6,4,33.90,3.30,1,625.00,0.00
6,1,BEPA,11,421,0,19.7,0,184.72,39.66,1,625.00,0.00
6,1,BEPA,11,422,0,11.8,0,51.77,11.57,1,625.00,0.00
6,1,BEPA,11,423,0,17.7,0,142.50,30.89,1,625.00,0.00
6,1,BEPA,11,424,0,11.9,0,52.89,11.81,1,625.00,0.00
6,1,BEPA,11,425,0,10.4,5,9.40,1.20,1,625.00,0.00
6,1,BEPA,11,426,0,20.0,0,191.56,41.06,1,625.00,0.00
6,1,BEPA,11,427,0,13.9,0,78.34,17.32,1,625.00,0.00
6,1,SOAM,12,428,0,14.3,0,89.61,13.36,1,625.00,0.00
6,1,UNKN,15,429,0,23.0,5,79.97,9.30,1,625.00,0.00
6,1,FAGR,2,430,0,2.1,0,0.98,0.30,1,0.00,73.80
7,1,ACSA,1,431,0,18.6,0,194.87,41.27,1,625.00,0.00
7,1,ACSA,1,432,0,13.2,4,48.57,4.61,1,625.00,0.00
7,1,ACSA,1,433,0,10.8,5,14.00,1.69,1,625.00,0.00
7,1,ACSA,1,434,0,19.2,5,53.57,6.29,1,625.00,0.00
7,1,ACSA,1,435,0,19.5,4,123.65,11.10,1,625.00,0.00
7,1,ACSA,1,436,0,15.7,0,126.82,28.26,1,625.00,0.00
7,1,FAGR,2,437,0,10.5,0,42.06,10.73,1,625.00,0.00
7,1,FAGR,2,438,0,24.6,0,282.73,63.78,1,625.00,0.00
7,1,FAGR,2,439,0,10.2,0,39.32,10.07,1,625.00,0.00
7,1,FAGR,2,440,0,18.8,0,157.82,37.05,1,625.00,0.00
7,1,FAGR,2,441,0,21.6,0,213.81,49.17,1,625.00,0.00
7,1,FAGR,2,442,0,11.4,0,50.89,12.84,1,625.00,0.00
7,1,FAGR,2,443,0,24.3,0,275.43,62.25,1,625.00,0.00
7,1,FAGR,2,444,0,27.6,0,360.49,79.94,1,625.00,0.00
7,1,FAGR,2,445,0,21.9,0,220.29,50.56,1,625.00,0.00
7,1,FAGR,2,446,0,17.2,0,129.58,30.82,1,625.00,0.00
7,1,FAGR,2,447,0,26.1,3,320.53,71.67,1,625.00,0.00
7,1,FAGR,2,448,0,23.4,0,254.08,57.74,1,625.00,0.00
7,1,FAGR,2,449,0,14.8,0,92.46,22.47,1,625.00,0.00
7,1,FAGR,2,450,0,12.0,0,57.28,14.35,1,625.00,0.00
7,1,FAGR,2,451,0,12.0,0,57.28,14.35,1,625.00,0.00
7,1,FAGR,2,452,0,22.6,3,235.77,53.86,1,625.00,0.00
7,1,FAGR,2,453,0,10.4,0,41.14,10.51,1,625.00,0.00
7,1,FAGR,2,454,0,11.2,0,48.85,12.35,1,625.00,0.00
7,1,FAGR,2,455,0,17.6,0,136.38,32.32,1,625.00,0.00
7,1,FAGR,2,456,0,15.0,0,95.31,23.12,1,625.00,0.00
7,1,FAGR,2,457,0,19.6,0,172.98,40.36,1,625.00,0.00
7,1,FAGR,2,458,0,13.1,0,70.05,17.33,1,625.00,0.00
7,1,FAGR,2,459,0,14.3,0,85.53,20.89,1,625.00,0.00
7,1,FAGR,2,460,0,15.0,0,95.31,23.12,1,625.00,0.00
7,1,FAGR,2,461,0,32.6,5,126.39,15.63,1,625.00,0.00
7,1,FAGR,2,462,0,12.1,0,58.38,14.61,1,625.00,0.00
7,1,FAGR,2,463,0,38.5,3,711.44,150.14,1,625.00,0.00
7,1,FAGR,2,464,0,17.2,0,129.58,30.82,1,625.00,0.00
7,1,FAGR,2,465,0,10.2,4,22.91,2.44,1,625.00,0.00
7,1,FAGR,2,466,0,16.6,0,119.70,28.62,1,625.00,0.00
7,1,FAGR,2,467,0,11.4,0,50.89,12.84,1,625.00,0.00
7,1,FAGR,2,468,0,16.8,0,122.95,29.34,1,625.00,0.00
7,1,BEAL,3,469,0,10.0,5,7.66,0.97,1,625.00,0.00
7,1,PIRU,10,470,0,27.3,0,208.05,70.32,1,625.00,0.00
7,1,BEPA,11,471,0,26.1,0,359.25,74.95,1,625.00,0.00
7,1,BEPA,11,472,0,17.5,0,138.60,30.07,1,625.00,0.00
7,1,BEPA,11,473,0,10.6,0,39.34,8.85,1,625.00,0.00
7,1,BEPA,11,474,0,11.8,5,12.83,1.64,1,625.00,0.00
7,1,BEPA,11,475,0,15.9,0,109.50,23.95,1,625.00,0.00
7,1,BEPA,11,476,0,10.4,5,9.40,1.20,1,625.00,0.00
7,1,BEPA,11,477,0,20.3,0,198.53,42.50,1,625.00,0.00
7,1,BEPA,11,478,0,23.2,0,272.72,57.61,1,625.00,0.00
7,1,BEPA,11,479,0,16.2,0,114.67,25.05,1,625.00,0.00
7,1,BEPA,11,480,0,19.0,0,169.28,36.46,1,625.00,0.00
7,1,BEPA,11,481,0,25.5,0,340.33,71.18,1,625.00,0.00
7,1,BEPA,11,482,0,18.5,0,158.69,34.26,1,625.00,0.00
7,1,BEPA,11,483,0,11.3,0,46.35,10.39,1,625.00,0.00
7,1,BEPA,11,484,0,20.2,0,196.19,42.02,1,625.00,0.00
7,1,BEPA,11,485,0,10.2,4,19.97,1.95,1,625.00,0.00
7,1,BEPA,11,486,0,17.9,0,146.46,31.72,1,625.00,0.00
7,1,BEPA,11,487,0,27.5,0,405.43,84.10,1,625.00,0.00
7,1,ACPE,6,488,0,10.5,5,7.99,1.08,1,625.00,0.00
7,1,ACPE,6,489,0,10.1,0,35.05,7.08,1,625.00,0.00
7,1,ACPE,6,490,0,13.5,5,14.43,1.71,1,625.00,0.00
7,1,ACPE,6,491,0,14.8,0,98.35,14.21,1,625.00,0.00
7,1,ACPE,6,492,0,12.5,5,12.05,1.49,1,625.00,0.00
7,1,ACPE,6,493,0,12.7,5,12.51,1.53,1,625.00,0.00
7,1,UNKN,15,494,0,22.9,5,79.21,9.22,1,625.00,0.00
7,1,FAGR,2,495,0,3.4,0,2.97,0.87,1,0.00,87.00
7,1,FAGR,2,496,0,6.1,0,11.76,3.22,1,0.00,87.00
7,1,FAGR,2,497,0,4.4,0,5.44,1.55,1,0.00,87.00
7,1,FAGR,2,498,0,2.4,0,1.33,0.40,1,0.00,87.00
7,1,FAGR,2,499,0,2.9,0,2.05,0.61,1,0.00,87.00
7,1,FAGR,2,500,0,2.9,0,2.05,0.61,1,0.00,87.00
7,1,FAGR,2,501,0,3.1,0,2.40,0.71,1,0.00,87.00
7,1,FAGR,2,502,0,3.4,0,2.97,0.87,1,0.00,87.00
7,1,FAGR,2,503,0,3.4,0,2.97,0.87,1,0.00,87.00
7,1,FAGR,2,504,0,2.2,0,1.09,0.33,1,0.00,87.00
7,1,FAGR,2,505,0,2.5,0,1.46,0.44,1,0.00,87.00
7,1,FAGR,2,506,0,3.8,0,3.86,1.12,1,0.00,87.00
7,1,FAGR,2,507,0,2.6,0,1.60,0.48,1,0.00,87.00
7,1,FAGR,2,508,0,2.5,0,1.46,0.44,1,0.00,87.00
7,1,FAGR,2,509,0,4.4,0,5.44,1.55,1,0.00,87.00
7,1,FAGR,2,510,0,2.0,0,0.88,0.27,1,0.00,87.00
8,1,FAGR,2,511,0,24.6,0,282.73,63.78,1,625.00,0.00
8,1,FAGR,2,512,0,19.7,5,45.25,5.79,1,625.00,0.00
8,1,FAGR,2,513,0,23.3,4,141.59,13.88,1,625.00,0.00
8,1,FAGR,2,514,0,11.9,0,56.18,14.09,1,625.00,0.00
8,1,FAGR,2,515,0,11.0,0,46.85,11.88,1,625.00,0.00
8,1,FAGR,2,516,0,25.5,0,305.15,68.47,1,625.00,0.00
8,1,FAGR,2,517,0,22.9,0,242.56,55.30,1,625.00,0.00
8,1,FAGR,2,518,0,36.1,0,625.44,133.26,1,625.00,0.00
8,1,FAGR,2,519,0,13.1,0,70.05,17.33,1,625.00,0.00
8,1,BEAL,3,520,0,15.2,0,93.87,20.64,1,625.00,0.00
8,1,BEAL,3,521,0,20.3,0,202.40,43.29,1,625.00,0.00
8,1,BEAL,3,522,0,11.0,0,39.20,8.82,1,625.00,0.00
8,1,BEAL,3,523,0,76.0,5,921.88,127.13,1,625.00,0.00
8,1,BEAL,3,524,0,11.5,0,44.23,9.92,1,625.00,0.00
8,1,ABBA,9,525,0,12.8,0,33.45,12.73,1,625.00,0.00
8,1,PIRU,10,526,0,12.2,0,38.55,13.66,1,625.00,0.00
8,1,PIRU,10,527,0,20.5,0,115.29,39.72,1,625.00,0.00
8,1,PIRU,10,528,0,18.1,0,88.85,30.84,1,625.00,0.00
8,1,PIRU,10,529,0,16.4,0,72.19,25.20,1,625.00,0.00
8,1,PIRU,10,530,0,11.3,0,32.75,11.64,1,625.00,0.00
8,1,PIRU,10,531,0,25.2,0,176.67,60.05,1,625.00,0.00
8,1,PIRU,10,532,0,47.2,0,612.05,198.39,1,625.00,0.00
8,1,PIRU,10,533,0,14.2,0,53.23,18.72,1,625.00,0.00
8,1,BEPA,11,534,0,26.9,0,385.29,80.12,1,625.00,0.00
8,1,BEPA,11,535,0,21.9,0,237.93,50.56,1,625.00,0.00
8,1,BEPA,11,536,0,22.2,0,245.74,52.15,1,625.00,0.00
8,1,BEPA,11,537,0,10.0,4,19.00,1.85,1,625.00,0.00
8,1,BEPA,11,538,0,18.1,0,150.48,32.55,1,625.00,0.00
8,1,BEPA,11,539,0,17.7,0,142.50,30.89,1,625.00,0.00
8,1,BEPA,11,540,0,14.0,0,79.77,17.62,1,625.00,0.00
8,1,BEPA,11,541,0,12.4,0,58.73,13.08,1,625.00,0.00
8,1,BEPA,11,542,0,22.1,0,243.12,51.61,1,625.00,0.00
8,1,BEPA,11,543,0,16.0,0,111.21,24.31,1,625.00,0.00
8,1,BEPA,11,544,0,21.0,0,215.31,45.94,1,625.00,0.00
8,1,BEPA,11,545,0,31.1,0,537.42,109.91,1,625.00,0.00
8,1,BEPA,11,546,0,24.1,0,298.25,62.76,1,625.00,0.00
8,1,BEPA,11,547,0,18.5,0,158.69,34.26,1,625.00,0.00
8,1,BEPA,11,548,0,20.2,0,196.19,42.02,1,625.00,0.00
8,1,BEPA,11,549,0,11.2,0,45.31,10.16,1,625.00,0.00
8,1,BEPA,11,550,0,13.6,0,74.17,16.42,1,625.00,0.00
8,1,BEPA,11,551,0,18.7,0,162.88,35.13,1,625.00,0.00
8,1,BEPA,11,552,0,20.3,0,198.53,42.50,1,625.00,0.00
8,1,BEPA,11,553,0,16.9,0,127.25,27.70,1,625.00,0.00
8,1,BEPA,11,554,0,15.3,5,23.97,3.10,1,625.00,0.00
8,1,BEPA,11,555,0,24.5,0,309.98,65.11,1,625.00,0.00
8,1,BEPA,11,556,0,28.4,0,436.64,90.24,1,625.00,0.00
8,1,BEPA,11,557,0,16.5,0,119.98,26.16,1,625.00,0.00
8,1,BEPA,11,558,0,18.3,0,154.55,33.40,1,625.00,0.00
8,1,BEPA,11,559,0,20.0,0,191.56,41.06,1,625.00,0.00
8,1,BEPA,11,560,0,21.5,0,227.73,48.48,1,625.00,0.00
8,1,BEPA,11,561,0,17.1,0,130.98,28.48,1,625.00,0.00
8,1,BEPA,11,562,0,20.1,0,193.87,41.54,1,625.00,0.00
8,1,BEPA,11,563,0,20.5,0,203.25,43.47,1,625.00,0.00
8,1,BEPA,11,564,0,19.4,0,178.01,38.27,1,625.00,0.00
8,1,BEPA,11,565,0,19.0,0,169.28,36.46,1,625.00,0.00
8,1,BEPA,11,566,0,22.5,0,253.68,53.76,1,625.00,0.00
8,1,BEPA,11,567,0,15.8,0,107.81,23.59,1,625.00,0.00
8,1,BEPA,11,568,0,19.3,0,175.81,37.81,1,625.00,0.00
8,1,BEPA,11,569,0,19.4,0,178.01,38.27,1,625.00,0.00
8,1,ACPE,6,570,0,11.5,5,9.90,1.28,1,625.00,0.00
8,1,ACPE,6,571,0,11.7,5,10.31,1.32,1,625.00,0.00
8,1,ACPE,6,572,0,15.2,5,19.03,2.12,1,625.00,0.00
8,1,ACPE,6,573,0,11.1,5,9.11,1.20,1,625.00,0.00
8,1,ACPE,6,574,0,12.0,5,10.95,1.38,1,625.00,0.00
8,1,ACSA,1,575,0,8.1,0,23.05,6.01,1,0.00,64.20
8,1,FAGR,2,576,0,2.0,0,0.88,0.27,1,0.00,64.20
8,1,FAGR,2,577,0,2.1,0,0.98,0.30,1,0.00,64.20
8,1,BEAL,3,578,0,4.0,0,2.55,0.58,1,0.00,64.20
8,1,BEAL,3,579,0,8.8,0,21.37,4.86,1,0.00,64.20
8,1,BEAL,3,580,0,4.7,0,3.91,0.90,1,0.00,64.20
8,1,PIRU,10,581,0,7.7,0,14.48,5.21,1,0.00,64.20
8,1,PIRU,10,582,0,3.5,0,2.80,1.01,1,0.00,64.20
8,1,PIRU,10,583,0,2.8,0,1.79,0.64,1,0.00,64.20
8,1,PIRU,10,584,0,2.7,0,1.66,0.60,1,0.00,64.20
9,1,BEAL,3,585,0,14.4,0,81.19,17.93,1,625.00,0.00
9,1,BEAL,3,586,0,12.6,0,56.64,12.63,1,625.00,0.00
9,1,BEAL,3,587,0,10.9,0,38.24,8.61,1,625.00,0.00
9,1,BEAL,3,588,0,45.3,0,1526.31,293.48,1,625.00,0.00
9,1,BEAL,3,589,0,10.7,0,36.37,8.19,1,625.00,0.00
9,1,BEAL,3,590,0,36.0,0,872.96,173.80,1,625.00,0.00
9,1,ABBA,9,591,0,21.1,0,118.65,38.79,1,625.00,0.00
9,1,ABBA,9,592,0,18.6,5,22.03,4.15,1,625.00,0.00
9,1,ABBA,9,593,0,2.0,5,0.09,0.04,1,0.00,75.00
9,1,ABBA,9,594,0,19.0,0,90.65,30.65,1,625.00,0.00
9,1,ABBA,9,595,0,13.8,0,40.35,15.03,1,625.00,0.00
9,1,ABBA,9,596,0,15.1,0,50.58,18.35,1,625.00,0.00
9,1,ABBA,9,597,0,13.5,0,38.19,14.31,1,625.00,0.00
9,1,ABBA,9,598,0,12.2,0,29.69,11.45,1,625.00,0.00
9,1,ABBA,9,599,0,15.7,0,55.80,20.01,1,625.00,0.00
9,1,ABBA,9,600,0,10.7,0,21.50,8.59,1,625.00,0.00
9,1,ABBA,9,601,0,12.7,0,32.80,12.51,1,625.00,0.00
9,1,ABBA,9,602,0,12.4,0,30.91,11.87,1,625.00,0.00
9,1,ABBA,9,603,0,27.6,0,238.25,71.22,1,625.00,0.00
9,1,ABBA,9,604,0,11.2,0,24.04,9.49,1,625.00,0.00
9,1,ABBA,9,605,0,10.9,0,22.49,8.94,1,625.00,0.00
9,1,ABBA,9,606,0,11.5,0,25.66,10.06,1,625.00,0.00
9,1,ABBA,9,607,0,10.5,4,10.41,2.00,1,625.00,0.00
9,1,PIRU,10,608,0,14.9,0,58.94,20.68,1,625.00,0.00
9,1,PIRU,10,609,0,12.8,4,22.92,3.66,1,625.00,0.00
9,1,PIRU,10,610,0,2.5,4,0.70,0.12,1,0.00,75.00
9,1,PIRU,10,611,0,12.7,0,41.99,14.85,1,625.00,0.00
9,1,PIRU,10,612,0,31.0,0,269.00,90.09,1,625.00,0.00
9,1,PIRU,10,613,0,54.3,0,796.52,255.24,1,625.00,0.00
9,1,PIRU,10,614,0,18.0,4,47.55,7.40,1,625.00,0.00
9,1,PIRU,10,615,0,10.1,0,25.78,9.20,1,625.00,0.00
9,1,PIRU,10,616,0,18.0,0,87.82,30.50,1,625.00,0.00
9,1,PIRU,10,617,0,29.4,0,241.77,81.28,1,625.00,0.00
9,1,PIRU,10,618,0,23.1,0,147.70,50.50,1,625.00,0.00
9,1,PIRU,10,619,0,12.2,0,38.55,13.66,1,625.00,0.00
9,1,PIRU,10,620,0,15.6,0,64.96,22.74,1,625.00,0.00
9,1,PIRU,10,621,0,19.1,0,99.45,34.41,1,625.00,0.00
9,1,PIRU,10,622,0,28.3,4,121.96,18.30,1,625.00,0.00
9,1,PIRU,10,623,0,25.8,0,185.39,62.91,1,625.00,0.00
9,1,PIRU,10,624,0,20.5,4,62.57,9.63,1,625.00,0.00
9,1,BEPA,11,625,0,16.2,0,114.67,25.05,1,625.00,0.00
9,1,BEPA,11,626,0,17.4,0,136.67,29.67,1,625.00,0.00
9,1,BEPA,11,627,0,16.1,0,112.94,24.68,1,625.00,0.00
9,1,BEPA,11,628,0,15.9,0,109.50,23.95,1,625.00,0.00
9,1,BEPA,11,629,0,12.8,0,63.65,14.15,1,625.00,0.00
9,1,BEPA,11,630,0,14.1,0,81.20,17.93,1,625.00,0.00
9,1,BEPA,11,631,0,11.4,0,47.41,10.62,1,625.00,0.00
9,1,BEPA,11,632,0,12.3,0,57.53,12.82,1,625.00,0.00
9,1,BEPA,11,633,0,19.5,0,180.23,38.73,1,625.00,0.00
9,1,BEPA,11,634,0,19.5,0,180.23,38.73,1,625.00,0.00
9,1,BEPA,11,635,0,12.9,0,64.91,14.42,1,625.00,0.00
9,1,BEPA,11,636,0,15.1,0,96.35,21.16,1,625.00,0.00
9,1,BEPA,11,637,0,18.1,0,150.48,32.55,1,625.00,0.00
9,1,BEPA,11,638,0,20.1,0,193.87,41.54,1,625.00,0.00
9,1,BEPA,11,639,0,10.9,0,42.26,9.49,1,625.00,0.00
9,1,BEPA,11,640,0,14.3,0,84.12,18.55,1,625.00,0.00
9,1,BEPA,11,641,0,17.6,0,140.54,30.48,1,625.00,0.00
9,1,BEPA,11,642,0,10.1,0,34.73,7.83,1,625.00,0.00
9,1,BEPA,11,643,0,14.9,0,93.20,20.49,1,625.00,0.00
9,1,BEPA,11,644,0,15.0,0,94.77,20.83,1,625.00,0.00
9,1,BEPA,11,645,0,20.4,0,200.88,42.98,1,625.00,0.00
9,1,BEPA,11,646,0,16.2,0,114.67,25.05,1,625.00,0.00
9,1,BEPA,11,647,0,17.0,0,129.11,28.08,1,625.00,0.00
9,1,BEPA,11,648,0,19.9,0,189.26,40.59,1,625.00,0.00
9,1,BEPA,11,649,0,18.5,0,158.69,34.26,1,625.00,0.00
9,1,BEPA,11,650,0,23.0,0,267.20,56.50,1,625.00,0.00
9,1,BEPA,11,651,0,17.1,0,130.98,28.48,1,625.00,0.00
9,1,BEPA,11,652,0,27.8,0,415.70,86.12,1,625.00,0.00
9,1,BEPA,11,653,0,18.8,0,165.00,35.57,1,625.00,0.00
9,1,BEPA,11,654,0,17.4,0,136.67,29.67,1,625.00,0.00
9,1,BEPA,11,655,0,12.5,0,59.94,13.35,1,625.00,0.00
9,1,BEPA,11,656,0,24.0,5,67.02,8.83,1,625.00,0.00
9,1,BEPA,11,657,0,11.7,0,50.66,11.33,1,625.00,0.00
9,1,BEPA,11,658,0,12.4,0,58.73,13.08,1,625.00,0.00
9,1,BEPA,11,659,0,20.9,0,212.87,45.44,1,625.00,0.00
9,1,BEPA,11,660,0,12.0,0,54.03,12.06,1,625.00,0.00
9,1,BEPA,11,661,0,15.4,0,101.17,22.19,1,625.00,0.00
9,1,BEPA,11,662,0,14.0,0,79.77,17.62,1,625.00,0.00
9,1,SOAM,12,663,0,12.4,4,29.30,2.50,1,625.00,0.00
9,1,SOAM,12,664,0,12.8,4,31.74,2.65,1,625.00,0.00
9,1,SOAM,12,665,0,13.9,5,15.45,1.80,1,625.00,0.00
9,1,SOAM,12,666,0,16.2,5,22.06,2.38,1,625.00,0.00
9,1,UNKN,15,667,0,17.0,5,40.65,4.80,1,625.00,0.00
9,1,UNKN,15,668,0,12.3,4,40.87,3.92,1,625.00,0.00
9,1,ACPE,6,669,0,10.2,5,7.46,1.02,1,625.00,0.00
9,1,ACPE,6,670,0,17.0,4,64.77,4.42,1,625.00,0.00
9,1,ACPE,6,671,0,15.4,4,50.53,3.70,1,625.00,0.00
9,1,ACRU,13,672,0,16.3,3,139.52,30.75,1,625.00,0.00
9,1,ABBA,9,673,0,5.4,0,4.28,2.00,1,0.00,75.00
9,1,PIRU,10,674,0,3.5,0,2.80,1.01,1,0.00,75.00
9,1,PIRU,10,675,0,9.7,5,5.94,1.20,1,0.00,75.00
9,1,PIRU,10,676,0,2.9,0,1.92,0.69,1,0.00,75.00
9,1,PIRU,10,677,0,3.0,0,2.05,0.74,1,0.00,75.00
9,1,PIRU,10,678,0,3.2,0,2.34,0.84,1,0.00,75.00
9,1,BEPA,11,679,0,8.6,0,22.88,5.20,1,0.00,75.00
9,1,BEPA,11,680,0,5.9,4,4.85,0.47,1,0.00,75.00
9,1,BEPA,11,681,0,4.8,0,4.93,1.13,1,0.00,75.00
9,1,BEPA,11,682,0,6.3,0,10.11,2.32,1,0.00,75.00
9,1,BEPA,11,683,0,8.2,0,20.21,4.60,1,0.00,75.00
10,2,ACSA,1,684,0,19.3,0,213.87,44.76,1,625.00,0.00
10,2,ACSA,1,685,0,13.0,5,21.78,2.61,1,625.00,0.00
10,2,ACSA,1,686,0,20.3,4,135.87,12.13,1,625.00,0.00
10,2,ACSA,1,687,0,33.7,5,179.88,20.55,1,625.00,0.00
10,2,FAGR,2,688,0,13.7,0,77.59,19.07,1,625.00,0.00
10,2,FAGR,2,689,0,10.8,0,44.90,11.41,1,625.00,0.00
10,2,FAGR,2,690,0,17.2,0,129.58,30.82,1,625.00,0.00
10,2,FAGR,2,691,0,13.0,0,68.83,17.05,1,625.00,0.00
10,2,FAGR,2,692,0,12.4,0,61.76,15.40,1,625.00,0.00
10,2,FAGR,2,693,0,15.4,0,101.14,24.44,1,625.00,0.00
10,2,FAGR,2,694,0,37.9,0,689.50,145.85,1,625.00,0.00
10,2,FAGR,2,695,0,16.8,0,122.95,29.34,1,625.00,0.00
10,2,FAGR,2,696,0,16.1,0,111.78,26.84,1,625.00,0.00
10,2,FAGR,2,697,0,15.9,0,108.68,26.14,1,625.00,0.00
10,2,FAGR,2,698,0,18.7,0,155.98,36.64,1,625.00,0.00
10,2,FAGR,2,699,0,17.4,0,132.96,31.57,1,625.00,0.00
10,2,FAGR,2,700,0,20.5,3,190.83,44.23,1,625.00,0.00
10,2,FAGR,2,701,0,13.7,0,77.59,19.07,1,625.00,0.00
10,2,FAGR,2,702,0,20.5,0,190.83,44.23,1,625.00,0.00
10,2,FAGR,2,703,0,18.7,0,155.98,36.64,1,625.00,0.00
10,2,FAGR,2,704,0,13.8,0,78.88,19.37,1,625.00,0.00
10,2,FAGR,2,705,0,20.5,3,190.83,44.23,1,625.00,0.00
10,2,FAGR,2,706,0,11.5,0,51.92,13.08,1,625.00,0.00
10,2,FAGR,2,707,0,24.2,3,273.02,61.74,1,625.00,0.00
10,2,FAGR,2,708,0,25.9,0,315.36,70.60,1,625.00,0.00
10,2,FAGR,2,709,0,23.2,3,249.44,56.76,1,625.00,0.00
10,2,FAGR,2,710,0,18.2,0,146.91,34.65,1,625.00,0.00
10,2,FAGR,2,711,0,17.3,0,131.26,31.19,1,625.00,0.00
10,2,FAGR,2,712,0,23.5,0,256.41,58.23,1,625.00,0.00
10,2,FAGR,2,713,0,11.1,0,47.84,12.12,1,625.00,0.00
10,2,BEAL,3,714,0,13.3,0,65.55,14.56,1,625.00,0.00
